name,mass (g),year,reclat,reclong,color
Grove Mountains 021976,8.36,2003,-72.773889,75.342500,1
Grove Mountains 022324,8.36,2003,-72.774722,75.330556,1
Grove Mountains 022786,8.36,2003,-72.775560,75.338060,1
Grove Mountains 052978,8.38,2006,-72.781110,75.299440,1
Grove Mountains 053596,8.39,2006,-72.779167,75.310556,1
Grove Mountains 021494,8.39,2003,-72.942500,75.299722,1
LaPaz Icefield 02307,8.42,2002,-86.366670,-70.000000,1
Meteorite Hills 00757,8.42,2000,-79.683330,155.750000,1
Grove Mountains 020242,8.43,2003,-72.983056,75.229167,1
Grove Mountains 022180,8.44,2003,-72.781111,75.292222,1
Grove Mountains 053569,8.45,2006,-72.782222,75.308611,1
Grove Mountains 022268,8.45,2003,-72.778333,75.311944,1
Grove Mountains 022239,8.48,2003,-72.778611,75.315278,1
Grove Mountains 051691,8.51,2006,-72.997222,75.219444,1
Grove Mountains 024447,8.52,2003,-72.775000,75.342220,1
Grove Mountains 021798,8.54,2003,-72.773890,75.324720,1
Grove Mountains 022233,8.54,2003,-72.778610,75.315280,1
Grove Mountains 021945,8.57,2003,-72.776390,75.322500,1
LaPaz Icefield 02394,8.58,2002,-86.366670,-70.000000,1
Grove Mountains 051897,8.59,2006,-72.980556,75.258333,1
Grove Mountains 052288,8.61,2006,-72.778889,75.324722,1
Grove Mountains 050058,8.62,2006,-72.991944,75.234444,1
Frontier Mountain 03011,8.64,2003,-72.951690,160.514280,1
Grove Mountains 052250,8.68,2006,-72.976944,75.267500,1
Grove Mountains 053090,8.68,2006,-72.789722,75.290278,1
Queen Alexandra Range 02134,8.68,2002,-84.000000,168.000000,1
Jiddat al Harasis 561,8.7,2008,19.899300,56.172670,1
Grove Mountains 050399,8.7,2006,-72.985833,75.260278,1
Grove Mountains 020082,8.7,2003,-72.996390,75.216940,1
Meteorite Hills 01307,8.7,2001,-79.683330,159.750000,1
Stewart Valley 007,8.7,2001,36.237220,-116.172420,1
Meteorite Hills 00412,8.7,2000,-79.683330,155.750000,1
Meteorite Hills 00982,8.7,2000,-79.683330,159.750000,1
Grove Mountains 051900,8.71,2006,-72.780278,75.319167,1
Grove Mountains 051611,8.72,2006,-72.937500,75.314170,1
LaPaz Icefield 02405,8.72,2002,-86.366670,-70.000000,1
Grove Mountains 051775,8.75,2006,-72.778060,75.321670,1
Grove Mountains 020137,8.75,2003,-72.980560,75.258330,1
Grove Mountains 022213,8.75,2003,-72.778330,75.320830,1
Meteorite Hills 00886,8.75,2000,-79.683330,155.750000,1
Grove Mountains 050099,8.76,2006,-72.992500,75.233610,1
Grove Mountains 052379,8.76,2006,-72.781940,75.314720,1
Frontier Mountain 03087,8.76,2004,-72.961330,160.697080,1
MacAlpine Hills 02478,8.78,2002,-84.216670,160.500000,1
Grove Mountains 053582,8.79,2006,-72.782500,75.300280,1
Jiddat al Harasis 543,8.8,2008,19.538070,55.167880,1
Grove Mountains 053495,8.8,2006,-72.778890,75.316670,1
Meteorite Hills 01216,8.8,2001,-79.683330,159.750000,1
Tungsten Mountain 006,8.8,2001,39.684360,-117.620180,1
Meteorite Hills 00811,8.8,2000,-79.683330,159.750000,1
Grove Mountains 021583,8.81,2003,-72.962500,75.234170,1
Grove Mountains 024064,8.83,2003,-72.997500,75.244170,1
Grove Mountains 022269,8.84,2003,-72.778330,75.311940,1
Pecora Escarpment 02037,8.84,2002,-85.633330,-68.700000,1
Grove Mountains 050087,8.88,2006,-72.989720,75.205830,1
Sayh al Uhaymir 157,8.88,2002,21.065717,57.263583,1
Grove Mountains 020149,8.89,2003,-72.976940,75.267500,1
Grove Mountains 050028,8.91,2006,-72.995560,75.194720,1
Grove Mountains 053549,8.92,2006,-72.779170,75.308060,1
Grove Mountains 050190,8.93,2006,-72.975280,75.269440,1
Grove Mountains 022005,8.93,2003,-72.776389,75.348611,1
Grove Mountains 022166,8.93,2003,-72.781670,75.303890,1
Dhofar 1402,8.94,2001,19.082300,54.778370,1
Grove Mountains 053702,8.95,2006,-72.825560,75.350000,1
Meteorite Hills 00733,8.97,2000,-79.683330,155.750000,1
Jiddat al Harasis 471,8.973,2007,19.843880,56.450400,1
Caleta el Cobre 001,9,2010,-24.266000,-70.033330,1
El Médano 024,9,2010,-24.850000,-70.533330,1
Tieret 009,9,2010,30.934720,10.069450,1
Grove Mountains 020073,9,2003,-72.998890,75.212780,1
Grove Mountains 022214,9,2003,-72.778333,75.320833,1
Acfer 401,9,2002,27.689170,4.442670,1
Dhofar 301,9,2001,18.401670,54.148330,1
Frontier Mountain 01031,9,2001,-72.990000,160.403890,1
Dar al Gani 833,9,2000,26.986500,16.437500,1
Meteorite Hills 00419,9,2000,-79.683330,155.750000,1
Grove Mountains 053571,9.01,2006,-72.782220,75.308600,1
LaPaz Icefield 02433,9.01,2002,-86.366670,-70.000000,1
MacAlpine Hills 02750,9.01,2002,-84.216670,160.500000,1
Frontier Mountain 03019,9.02,2003,-72.952690,160.470170,1
O'Malley 014,9.04,2011,-30.885170,131.380110,1
Grove Mountains 021682,9.04,2003,-72.775556,75.329167,1
Queen Alexandra Range 02115,9.04,2002,-84.000000,168.000000,1
Meteorite Hills 01173,9.04,2001,-79.683330,159.750000,1
Tassédet 002,9.04,2001,18.237000,6.519830,1
Meteorite Hills 00852,9.04,2000,-79.683330,159.750000,1
Meteorite Hills 00884,9.04,2000,-79.683330,155.750000,1
Jiddat al Harasis 513,9.05,2008,19.530980,55.179780,1
Frontier Mountain 01106,9.05,2001,-72.951940,160.508330,1
Sayh al Uhaymir 282,9.06,2004,20.992450,57.323300,1
Queen Alexandra Range 02155,9.06,2002,-84.000000,168.000000,1
LaPaz Icefield 02299,9.07,2002,-86.366670,-70.000000,1
Grove Mountains 022215,9.08,2003,-72.778333,75.320833,1
Meteorite Hills 00632,9.08,2000,-79.683330,155.750000,1
San Juan 045,9.09,2009,-25.443500,-69.866667,1
Grove Mountains 053556,9.09,2006,-72.781390,75.300000,1
Frontier Mountain 01090,9.09,2001,-72.952220,160.460280,1
Meteorite Hills 00855,9.09,2000,-79.683330,155.750000,1
Grove Mountains 050106,9.13,2006,-72.978611,75.264722,1
Grove Mountains 052699,9.14,2006,-72.782222,75.306667,1
Grove Mountains 050004,9.15,2006,-73.104720,75.179720,1
Grove Mountains 021727,9.17,2003,-72.790000,75.298056,1
LaPaz Icefield 02271,9.17,2002,-86.366670,-70.000000,1
Pecora Escarpment 02043,9.18,2002,-85.633330,-68.700000,1
Lucerne Valley 049,9.2,2004,34.484720,-116.961070,1
LaPaz Icefield 02435,9.2,2002,-86.366670,-70.000000,1
Frontier Mountain 01107,9.2,2001,-72.952220,160.506110,1
Meteorite Hills 01076,9.2,2001,-79.683330,159.750000,1
Meteorite Hills 01304,9.2,2001,-79.683330,159.750000,1
Meteorite Hills 00739,9.21,2000,-79.683330,155.750000,1
Dhofar 1682,9.22,2011,19.645700,54.247530,1
LaPaz Icefield 02301,9.23,2002,-86.366670,-70.000000,1
Grove Mountains 023163,9.25,2003,-72.773889,75.339444,1
Grove Mountains 051854,9.29,2006,-72.780000,75.311944,1
Tungsten Mountain 563,9.3,2007,39.677200,-117.628580,1
Sayh al Uhaymir 285,9.3,2004,21.068900,57.313270,1
Meteorite Hills 01108,9.3,2001,-79.683330,159.750000,1
Meteorite Hills 001080,9.3,2000,-79.683330,159.750000,1
Meteorite Hills 001098,9.3,2000,-79.683330,159.750000,1
Grove Mountains 051767,9.33,2006,-72.778611,75.317778,1
Grove Mountains 021507,9.33,2003,-72.946111,75.269167,1
Grove Mountains 021568,9.34,2003,-72.938333,75.290278,1
Grove Mountains 052133,9.35,2006,-72.775278,75.318056,1
Grove Mountains 052305,9.36,2006,-72.781667,75.323889,1
Jiddat al Harasis 217,9.36,2005,19.963030,56.478330,1
LaPaz Icefield 02345,9.37,2002,-86.366670,-70.000000,1
Meteorite Hills 00728,9.37,2000,-79.683330,155.750000,1
Meteorite Hills 00743,9.39,2000,-79.683330,155.750000,1
Pecora Escarpment 02039,9.41,2002,-85.633330,-68.700000,1
Grove Mountains 022232,9.42,2003,-72.778611,75.315278,1
Grove Mountains 052425,9.45,2006,-72.781667,75.302778,1
MacAlpine Hills 02520,9.46,2002,-84.216670,160.500000,1
Grove Mountains 052416,9.48,2006,-72.778889,75.330556,1
Meteorite Hills 00576,9.49,2000,-79.683330,155.750000,1
Grove Mountains 052284,9.51,2006,-72.776389,75.322222,1
Frontier Mountain 03063,9.57,2004,-72.995420,160.397330,1
Grove Mountains 021588,9.58,2003,-72.961389,75.224722,1
MacAlpine Hills 02643,9.59,2002,-84.216670,160.500000,1
Queen Alexandra Range 02135,9.59,2002,-84.000000,168.000000,1
Grove Mountains 022231,9.62,2003,-72.778611,75.315278,1
Meteorite Hills 00968,9.63,2000,-79.683330,155.750000,1
Queen Alexandra Range 02187,9.66,2002,-84.000000,168.000000,1
Grove Mountains 022188,9.68,2003,-72.781111,75.292222,1
MacAlpine Hills 02753,9.7,2002,-84.216670,160.500000,1
Frontier Mountain 01077,9.7,2001,-72.952780,160.412780,1
Meteorite Hills 01230,9.7,2001,-79.683330,159.750000,1
Meteorite Hills 01262,9.7,2001,-79.683330,159.750000,1
Meteorite Hills 01294,9.7,2001,-79.683330,159.750000,1
Meteorite Hills 001032,9.7,2000,-79.683330,159.750000,1
Meteorite Hills 001083,9.7,2000,-79.683330,159.750000,1
Benešov (a),9.72,2011,49.766670,14.633330,1
Grove Mountains 021681,9.72,2003,-72.775833,75.330556,1
Grove Mountains 021730,9.72,2003,-72.790556,75.298889,1
Grove Mountains 020284,9.73,2003,-72.983889,75.246389,1
Grove Mountains 022187,9.74,2003,-72.781111,75.292222,1
LaPaz Icefield 02289,9.74,2002,-86.366670,-70.000000,1
Frontier Mountain 03048,9.75,2003,-72.952580,160.467250,1
Grove Mountains 023165,9.75,2003,-72.773900,75.339400,1
Pecora Escarpment 02050,9.78,2002,-85.633330,-68.700000,1
Ramlat as Sahmah 335,9.79,2010,20.801030,55.430550,1
Shişr 153,9.8,2007,18.254320,53.995500,1
Grove Mountains 023161,9.8,2003,-72.773900,75.339400,1
Frontier Mountain 01086,9.8,2001,-72.973330,160.474720,1
Meteorite Hills 001086,9.8,2000,-79.683330,159.750000,1
Meteorite Hills 00983,9.8,2000,-79.683330,159.750000,1
Meteorite Hills 001060,9.84,2000,-79.683330,155.750000,1
Grove Mountains 022209,9.86,2003,-72.778330,75.320830,1
Queen Alexandra Range 02104,9.86,2002,-84.000000,168.000000,1
Coyote Dry Lake 162,9.87,2002,35.078020,-116.767770,1
Sayh al Uhaymir 141,9.87,2002,21.062890,57.315610,1
Meteorite Hills 00791,9.89,2000,-79.683330,155.750000,1
MacAlpine Hills 02683,9.92,2002,-84.216670,160.500000,1
LaPaz Icefield 02303,9.93,2002,-86.366670,-70.000000,1
Queen Alexandra Range 02175,9.94,2002,-84.000000,168.000000,1
Frontier Mountain 03035,9.96,2003,-72.951500,160.513030,1
Grove Mountains 020241,9.96,2003,-72.983060,75.229170,1
Grove Mountains 99027,9.97,2000,-73.083330,75.200000,1
LaPaz Icefield 02393,9.99,2002,-86.366670,-70.000000,1
El Médano 001,10,2010,-24.850000,-70.533330,2
El Médano 034,10,2010,-24.850000,-70.533330,2
Metameur 004,10,2010,33.250270,10.389170,2
Laughlin,10,2008,35.168670,-114.455000,2
Dhofar 1277,10,2005,19.180670,54.418830,2
Sayh al Uhaymir 316,10,2004,21.005000,57.311670,2
Dhofar 304,10,2001,18.403330,54.150000,2
El Médano 088,10.01,2011,-24.850000,-70.533330,2
Cuddeback Dry Lake 019,10.01,2008,35.304550,-117.458170,2
Frontier Mountain 03010,10.01,2003,-72.951310,160.513060,2
Lucerne Valley 029,10.01,2003,34.487000,-116.956000,2
Grove Mountains 020015,10.01,2002,-73.121390,75.106390,2
Grove Mountains 020019,10.01,2002,-73.083890,75.216390,2
Grove Mountains 020028,10.01,2002,-73.073060,75.268890,2
LaPaz Icefield 02404,10.01,2002,-86.366670,-70.000000,2
Frontier Mountain 01098,10.01,2001,-72.951670,160.511670,2
Meteorite Hills 001013,10.01,2000,-79.683330,159.750000,2
Meteorite Hills 001065,10.01,2000,-79.683330,159.750000,2
El Médano 107,10.03,2011,-24.850000,-70.533330,2
San Juan 035,10.03,2009,-25.439667,-69.879833,2
Meteorite Hills 01149,10.03,2001,-79.683330,159.750000,2
Coyote Dry Lake 139,10.04,2000,35.052830,-116.765380,2
Meteorite Hills 001014,10.04,2000,-79.683330,159.750000,2
Meteorite Hills 00854,10.04,2000,-79.683330,159.750000,2
El Médano 099,10.05,2011,-24.850000,-70.533330,2
Frontier Mountain 03012,10.05,2003,-72.951690,160.514280,2
Grove Mountains 020053,10.05,2003,-73.010000,75.227780,2
Grove Mountains 022456,10.05,2003,-72.773330,75.328610,2
Cuddeback Dry Lake 010,10.05,2000,35.311200,-117.454650,2
Dar al Gani 804,10.05,2000,26.987170,16.437000,2
Meteorite Hills 001132,10.05,2000,-79.683330,159.750000,2
Meteorite Hills 00840,10.05,2000,-79.683330,159.750000,2
Umm as Samim 030,10.06,2010,21.091650,55.510980,2
Dhofar 1501,10.06,2009,18.805220,54.353080,2
Frontier Mountain 09014,10.06,2009,-72.952780,160.472370,2
San Juan 048,10.06,2009,-25.447333,-69.883500,2
Tieret 004,10.06,2009,30.967910,10.045870,2
LaPaz Icefield 02319,10.06,2002,-86.366670,-70.000000,2
Frontier Mountain 01051,10.06,2001,-72.989170,160.405000,2
Meteorite Hills 01211,10.06,2001,-79.683330,159.750000,2
Meteorite Hills 01233,10.06,2001,-79.683330,159.750000,2
Meteorite Hills 01318,10.06,2001,-79.683330,159.750000,2
Meteorite Hills 001006,10.06,2000,-79.683330,159.750000,2
Meteorite Hills 001069,10.06,2000,-79.683330,159.750000,2
Meteorite Hills 001105,10.06,2000,-79.683330,159.750000,2
Meteorite Hills 00979,10.06,2000,-79.683330,159.750000,2
Tungsten Mountain 572,10.07,2007,39.681050,-117.613250,2
Bates Nunataks 00308,10.07,2000,-80.250000,153.500000,2
Meteorite Hills 001008,10.07,2000,-79.683330,159.750000,2
El Médano 057,10.08,2010,-24.850000,-70.533330,2
Istifane 004,10.08,2006,31.502750,-5.715270,2
Jiddat al Harasis 117,10.08,2004,19.646070,55.761250,2
Dhofar 310,10.08,2002,19.328330,54.785000,2
Meteorite Hills 01222,10.08,2001,-79.683330,159.750000,2
Meteorite Hills 00630,10.08,2000,-79.683330,155.750000,2
El Médano 146,10.09,2011,-24.850000,-70.533330,2
Great Sand Sea 025,10.09,2005,25.373500,25.706170,2
Pecora Escarpment 01004,10.09,2002,-85.684320,-68.792370,2
Meteorite Hills 01296,10.09,2001,-79.683330,159.750000,2
Meteorite Hills 01324,10.09,2001,-79.683330,159.750000,2
Meteorite Hills 01326,10.09,2001,-79.683330,159.750000,2
Meteorite Hills 00433,10.09,2000,-79.683330,155.750000,2
MacAlpine Hills 02701,10.11,2002,-84.216670,160.500000,2
Grove Mountains 022910,10.12,2003,-72.775000,75.318330,2
Meteorite Hills 00760,10.12,2000,-79.683330,155.750000,2
Roach Dry Lake 030,10.13,2002,35.674050,-115.368070,2
Frontier Mountain 03028,10.17,2003,-72.952750,160.498330,2
Pecora Escarpment 01009,10.17,2002,-85.684100,-68.807000,2
Shişr 118,10.2,2007,18.253050,53.995520,2
Shişr 144,10.2,2007,18.251700,53.998100,2
Sayh al Uhaymir 303,10.2,2004,21.062420,57.275800,2
Meteorite Hills 01134,10.2,2001,-79.683330,159.750000,2
Meteorite Hills 01225,10.2,2001,-79.683330,159.750000,2
Meteorite Hills 00921,10.2,2000,-79.683330,159.750000,2
LaPaz Icefield 02287,10.23,2002,-86.366670,-70.000000,2
Grove Mountains 022778,10.24,2003,-72.775000,75.330000,2
Grove Mountains 051592,10.32,2006,-72.935280,75.318890,2
Lucerne Valley 046,10.32,2004,34.487420,-116.973500,2
Queen Alexandra Range 02123,10.36,2002,-84.000000,168.000000,2
Grove Mountains 022457,10.38,2003,-72.773890,75.326940,2
Pecora Escarpment 02029,10.39,2002,-85.633330,-68.700000,2
Grove Mountains 022777,10.42,2003,-72.775000,75.329720,2
Grove Mountains 021559,10.45,2003,-72.935280,75.322220,2
MacAlpine Hills 02486,10.48,2002,-84.216670,160.500000,2
MacAlpine Hills 02680,10.49,2002,-84.216670,160.500000,2
Grove Mountains 050404,10.55,2006,-72.983330,75.286110,2
Queen Alexandra Range 02138,10.56,2002,-84.000000,168.000000,2
Grove Mountains 051902,10.58,2006,-72.781670,75.328890,2
Meteorite Hills 00782,10.59,2000,-79.683330,155.750000,2
MacAlpine Hills 02700,10.68,2002,-84.216670,160.500000,2
Cuddeback Dry Lake 011,10.69,2000,35.275800,-117.478770,2
Coyote Dry Lake 152,10.84,2001,35.056070,-116.723650,2
Sleeper Camp 027,10.85,2005,-30.160280,126.348330,2
El Médano 003,11,2010,-24.850000,-70.533330,2
El Médano 019,11,2010,-24.850000,-70.533330,2
Tieret 007,11,2009,30.975620,10.090260,2
Dhofar 214,11,2001,19.043330,54.555000,2
Frontier Mountain 01150,11,2001,-72.959720,160.648890,2
Meteorite Hills 001048,11,2000,-79.683330,159.750000,2
Rosamond,11.01,2012,34.827930,-118.146400,2
El Médano 096,11.01,2011,-24.850000,-70.533330,2
O'Malley 003,11.01,2011,-30.986220,131.332110,2
Frontier Mountain 01083,11.01,2001,-72.989720,160.406670,2
Frontier Mountain 01088,11.01,2001,-72.952220,160.455280,2
Tentacle Ridge 00001,11.01,2000,-80.250000,153.500000,2
Frontier Mountain 01117,11.02,2001,-72.970560,160.523060,2
Meteorite Hills 001051,11.02,2000,-79.683330,159.750000,2
El Médano 139,11.03,2011,-24.850000,-70.533330,2
Desert Willow,11.03,2007,32.319000,-111.077000,2
Red Dry Lake 028,11.03,2004,35.644800,-114.034520,2
Grove Mountains 020021,11.03,2002,-73.086390,75.233060,2
Dhofar 255,11.03,2001,18.745000,54.385170,2
Frontier Mountain 01100,11.03,2001,-72.951670,160.511670,2
Meteorite Hills 01263,11.03,2001,-79.683330,159.750000,2
Tungsten Mountain 002,11.03,2001,39.673570,-117.604320,2
Frontier Mountain 10069,11.04,2011,-72.953300,160.446030,2
San Juan 037,11.04,2009,-25.439833,-69.880333,2
Dhofar 1457,11.04,2008,18.998420,54.416230,2
Frontier Mountain 01013,11.04,2001,-72.987220,160.406390,2
Meteorite Hills 01189,11.04,2001,-79.683330,159.750000,2
Meteorite Hills 001112,11.04,2000,-79.683330,159.750000,2
Meteorite Hills 001129,11.04,2000,-79.683330,159.750000,2
Meteorite Hills 00996,11.04,2000,-79.683330,159.750000,2
El Médano 065,11.05,2011,-24.850000,-70.533330,2
El Médano 140,11.05,2011,-24.850000,-70.533330,2
Grove Mountains 050398,11.05,2006,-72.985830,75.260280,2
Grove Mountains 020168,11.05,2003,-72.978060,75.263330,2
Grove Mountains 021511,11.05,2003,-72.935280,75.320000,2
Pecora Escarpment 02080,11.05,2002,-85.633330,-68.700000,2
Queen Alexandra Range 02172,11.05,2002,-84.000000,168.000000,2
Frontier Mountain 01084,11.05,2001,-72.990830,160.404170,2
Meteorite Hills 01079,11.05,2001,-79.683330,159.750000,2
Meteorite Hills 01168,11.05,2001,-79.683330,159.750000,2
Meteorite Hills 01180,11.05,2001,-79.683330,159.750000,2
Meteorite Hills 001016,11.05,2000,-79.683330,159.750000,2
Meteorite Hills 001018,11.05,2000,-79.683330,159.750000,2
Meteorite Hills 001118,11.05,2000,-79.683330,159.750000,2
Frontier Mountain 01011,11.06,2001,-72.963610,160.536670,2
Meteorite Hills 01152,11.06,2001,-79.683330,159.750000,2
Meteorite Hills 01236,11.06,2001,-79.683330,159.750000,2
Meteorite Hills 01243,11.06,2001,-79.683330,159.750000,2
Meteorite Hills 001011,11.06,2000,-79.683330,159.750000,2
Meteorite Hills 001041,11.06,2000,-79.683330,159.750000,2
Meteorite Hills 00925,11.06,2000,-79.683330,159.750000,2
Frontier Mountain 09025,11.07,2009,-72.953120,160.496330,2
Dhofar 1435,11.07,2007,18.248620,54.003630,2
Sayh al Uhaymir 441,11.07,2007,20.550880,56.683530,2
Shişr 126,11.07,2007,18.257950,53.993420,2
Grove Mountains 050205,11.07,2006,-72.953610,75.237220,2
Grove Mountains 020128,11.07,2003,-72.981390,75.263890,2
Grove Mountains 022287,11.07,2003,-72.779720,75.292780,2
Miller Butte 03003,11.07,2003,-72.670000,160.242720,2
Pecora Escarpment 02019,11.07,2002,-85.633330,-68.700000,2
Frontier Mountain 01108,11.07,2001,-72.952780,160.465280,2
Dhofar 1644,11.08,2011,18.951080,54.515060,2
El Médano 058,11.08,2010,-24.850000,-70.533330,2
Grove Mountains 050007,11.08,2006,-73.088889,75.222778,2
MacAlpine Hills 02756,11.08,2002,-84.216670,160.500000,2
Catalina 007,11.09,2010,-25.233330,-69.716670,2
Grove Mountains 050050,11.09,2006,-72.996944,75.218333,2
Grove Mountains 051814,11.09,2006,-72.779444,75.312778,2
Grove Mountains 022211,11.09,2003,-72.778330,75.320830,2
Meteorite Hills 01159,11.09,2001,-79.683330,159.750000,2
Meteorite Hills 01178,11.09,2001,-79.683330,159.750000,2
Grove Mountains 021726,11.24,2003,-72.790000,75.289440,2
Queen Alexandra Range 02124,11.25,2002,-84.000000,168.000000,2
Grove Mountains 99026,11.29,2000,-73.083330,75.200000,2
Ramlat as Sahmah 382,11.33,2010,20.130850,56.276320,2
Grove Mountains 050036,11.37,2006,-72.998610,75.211390,2
Meteorite Hills 00915,11.43,2000,-79.683330,155.750000,2
Grove Mountains 021944,11.44,2003,-72.776390,75.322220,2
Grove Mountains 051986,11.46,2006,-72.781390,75.303330,2
Grove Mountains 053704,11.48,2006,-72.786390,75.283610,2
Grove Mountains 054479,11.48,2006,-72.916110,75.100280,2
Grove Mountains 052041,11.52,2006,-72.778330,75.318060,2
Grove Mountains 051745,11.53,2006,-72.778330,75.317500,2
Dhofar 1405,11.53,2001,19.071520,54.773380,2
Frontier Mountain 03046,11.55,2003,-72.952170,160.522500,2
Queen Alexandra Range 02131,11.55,2002,-84.000000,168.000000,2
Harper Dry Lake 029,11.56,2008,35.045680,-117.266580,2
Grove Mountains 051621,11.57,2006,-72.780280,75.317500,2
